
RESET

0.08
0.10
0.10
0.10
0.11
0.11
0.11
0.11
0.11
0.11
0.11
0.11
0.11
0.11
0.11
0.12
0.12
0.12
0.12
0.12
0.12
1.40
Make sure tee is running
========================================================
Please move to cuvette 0
6.60,0.1146094,0.0051719,5,5,0.06,31.04,0,3.00,979676
6.80,0.1071250,0.0057734,5,5,0.06,31.04,0,3.00,979690
7.00,0.0972031,0.0061484,5,5,0.06,30.67,0,3.00,979850
7.20,0.0832969,0.0053281,5,5,0.06,30.67,0,3.00,979864
7.40,0.0649531,0.0043750,5,5,0.06,30.67,0,3.00,979879
7.60,0.0482266,0.0040859,5,5,0.06,30.67,0,3.00,979893
7.80,0.0483047,0.0034531,5,5,0.06,30.67,0,3.00,979907
8.00,0.0661563,0.0026406,5,5,0.06,30.67,0,3.00,979922
8.20,0.0864609,0.0020313,5,5,0.06,30.67,0,3.00,979936
8.40,0.0980703,0.0016406,5,5,0.06,30.67,0,3.00,979951
8.60,0.1005156,0.0014688,5,5,0.06,30.67,0,3.00,979965
8.80,0.0966953,0.0014688,5,5,0.06,30.67,0,3.00,979980
9.00,0.0903125,0.0016484,5,5,0.06,30.67,0,3.00,979994
9.20,0.0825625,0.0020938,5,5,0.06,30.67,0,3.00,980009
9.40,0.0741797,0.0027109,5,5,0.06,30.67,0,3.00,980023
9.60,0.0662344,0.0031016,5,5,0.06,30.67,0,3.00,980037
9.80,0.0586563,0.0036094,5,5,0.06,30.67,0,3.00,980052
10.00,0.0522969,0.0040938,5,5,0.06,30.67,0,3.00,980066
10.20,0.0469375,0.0044844,5,5,0.06,30.67,0,3.00,980081
10.40,0.0420078,0.0044375,5,5,0.06,30.67,0,3.00,980095
10.60,0.0382188,0.0039063,5,5,0.06,30.67,0,3.00,980110
10.80,0.0362500,0.0037031,5,5,0.06,30.67,0,3.00,980124
11.00,0.0355469,0.0041250,5,5,0.06,30.67,0,3.00,980138
11.20,0.0353359,0.0047578,5,5,0.06,30.67,0,3.00,980153
11.40,0.0356406,0.0054922,5,5,0.06,30.67,0,3.00,980167
11.60,0.0361016,0.0061484,5,5,0.06,30.67,0,3.00,980182
11.80,0.0362734,0.0069375,5,5,0.06,30.67,0,3.00,980196
12.00,0.0356719,0.0069453,5,5,0.06,30.67,0,3.00,980211
0.00,0.0950938,0.0967344,5,5,0.06,31.33,0,3.00,980770
0.20,0.0099453,0.0937344,5,5,0.07,31.33,0,3.00,980785
0.40,0.0133984,0.0893516,5,5,0.07,31.33,0,3.00,980799
0.60,0.0198125,0.0885781,5,5,0.07,31.33,0,3.00,980814
0.80,0.0302891,0.0949922,5,5,0.07,31.33,0,3.00,980828
1.00,0.0438672,0.1072656,5,5,0.07,31.33,0,3.00,980843
1.20,0.0585313,0.1252656,5,5,0.07,31.33,0,3.00,980857
1.40,0.0716797,0.1327578,5,5,0.07,31.33,0,3.00,980872
1.60,0.0845000,0.1269453,5,5,0.07,31.33,0,3.00,980886
1.80,0.0965078,0.1202578,5,5,0.07,31.33,0,3.00,980900
2.00,0.1060859,0.1157188,5,5,0.07,31.33,0,3.00,980915
2.20,0.1118828,0.1100547,5,5,0.07,31.33,0,3.00,980929
2.40,0.1171406,0.0987500,5,5,0.08,31.33,0,3.00,980944
2.60,0.1207578,0.0878203,5,5,0.08,31.33,0,3.00,980958
2.80,0.1220547,0.0776328,5,5,0.08,31.33,0,3.00,980973
3.00,0.1173750,0.0622500,5,5,0.08,31.33,0,3.00,980987
3.20,0.1093984,0.0441250,5,5,0.08,31.33,0,3.00,981002
3.40,0.0986797,0.0245313,5,5,0.08,31.33,0,3.00,981016
3.60,0.0932109,0.0110938,5,5,0.08,31.33,0,3.00,981030
3.80,0.0900078,0.0050859,5,5,0.08,31.33,0,3.00,981045
4.00,0.0915781,0.0022031,5,5,0.08,31.33,0,3.00,981059
4.20,0.0978047,0.0018125,5,5,0.08,31.33,0,3.00,981074
4.40,0.1086719,0.0027500,5,5,0.08,31.33,0,3.00,981088
4.60,0.1238125,0.0046953,5,5,0.08,31.33,0,3.00,981103
4.80,0.1421719,0.0081016,5,5,0.08,31.33,0,3.00,981117
5.00,0.1547813,0.0106719,5,5,0.07,31.33,0,3.00,981131
5.20,0.1600000,0.0115234,5,5,0.07,31.33,0,3.00,981146
5.40,0.1595938,0.0110859,5,5,0.07,31.33,0,3.00,981160
5.60,0.1539453,0.0097969,5,5,0.07,31.33,0,3.00,981175
5.80,0.1448281,0.0086016,5,5,0.07,31.33,0,3.00,981189
6.00,0.1350469,0.0071875,5,5,0.07,31.33,0,3.00,981204
6.20,0.1260391,0.0063984,5,5,0.07,31.33,0,3.00,981218
6.40,0.1198828,0.0058906,5,5,0.06,31.33,0,3.00,981232
6.60,0.1127969,0.0049922,5,5,0.06,31.33,0,3.00,981247
6.80,0.1050156,0.0055469,5,5,0.06,31.33,0,3.00,981261
7.00,0.0957109,0.0060156,5,5,0.06,31.11,0,3.00,981421
7.20,0.0815391,0.0051250,5,5,0.06,31.11,0,3.00,981436
7.40,0.0635625,0.0042344,5,5,0.06,31.11,0,3.00,981450
7.60,0.0471250,0.0039375,5,5,0.06,31.11,0,3.00,981464
7.80,0.0475313,0.0033125,5,5,0.06,31.11,0,3.00,981479
8.00,0.0652812,0.0025469,5,5,0.06,31.11,0,3.00,981493
8.20,0.0850391,0.0019141,5,5,0.06,31.11,0,3.00,981508
8.40,0.0963281,0.0015859,5,5,0.06,31.11,0,3.00,981522
8.60,0.0985078,0.0014219,5,5,0.06,31.11,0,3.00,981537
8.80,0.0945000,0.0014375,5,5,0.06,31.11,0,3.00,981551
9.00,0.0882813,0.0016094,5,5,0.06,31.11,0,3.00,981566
9.20,0.0806719,0.0020703,5,5,0.06,31.11,0,3.00,981580
9.40,0.0725547,0.0026719,5,5,0.06,31.11,0,3.00,981594
9.60,0.0647266,0.0030859,5,5,0.06,31.11,0,3.00,981609
9.80,0.0572422,0.0035547,5,5,0.06,31.11,0,3.00,981623
10.00,0.0511328,0.0040234,5,5,0.06,31.11,0,3.00,981638
10.20,0.0458203,0.0043828,5,5,0.06,31.11,0,3.00,981652
10.40,0.0410234,0.0043438,5,5,0.06,31.11,0,3.00,981667
10.60,0.0373594,0.0038359,5,5,0.06,31.11,0,3.00,981681
10.80,0.0354688,0.0036328,5,5,0.06,31.11,0,3.00,981696
11.00,0.0347969,0.0040469,5,5,0.06,31.11,0,3.00,981710
11.20,0.0345781,0.0046563,5,5,0.06,31.11,0,3.00,981724
11.40,0.0348828,0.0053828,5,5,0.06,31.11,0,3.00,981739
11.60,0.0352969,0.0060938,5,5,0.06,31.11,0,3.00,981753
11.80,0.0354141,0.0067031,5,5,0.06,31.11,0,3.00,981768
12.00,0.0348047,0.0067891,5,5,0.06,31.11,0,3.00,981782
0.00,0.0935547,0.0959688,5,5,0.06,31.38,0,3.00,982342
0.20,0.0097656,0.0930313,5,5,0.06,31.38,0,3.00,982356
0.40,0.0131797,0.0881641,5,5,0.07,31.38,0,3.00,982371
0.60,0.0194609,0.0878047,5,5,0.07,31.38,0,3.00,982385
0.80,0.0297266,0.0939922,5,5,0.07,31.38,0,3.00,982400
1.00,0.0430547,0.1061406,5,5,0.07,31.38,0,3.00,982414
1.20,0.0574375,0.1240391,5,5,0.07,31.38,0,3.00,982429
1.40,0.0706406,0.1309687,5,5,0.07,31.38,0,3.00,982443
1.60,0.0831563,0.1259375,5,5,0.07,31.38,0,3.00,982457
1.80,0.0953359,0.1188672,5,5,0.07,31.38,0,3.00,982472
2.00,0.1045391,0.1145391,5,5,0.07,31.38,0,3.00,982486
2.20,0.1106797,0.1087656,5,5,0.07,31.38,0,3.00,982501
2.40,0.1157734,0.0974609,5,5,0.08,31.38,0,3.00,982515
2.60,0.1194688,0.0867656,5,5,0.08,31.38,0,3.00,982530
2.80,0.1204766,0.0766953,5,5,0.08,31.38,0,3.00,982544
3.00,0.1163203,0.0614297,5,5,0.08,31.38,0,3.00,982559
3.20,0.1080000,0.0434375,5,5,0.08,31.38,0,3.00,982573
3.40,0.0978672,0.0241094,5,5,0.08,31.38,0,3.00,982587
3.60,0.0920156,0.0108516,5,5,0.08,31.38,0,3.00,982602
3.80,0.0891875,0.0049453,5,5,0.08,31.38,0,3.00,982616
4.00,0.0904375,0.0021172,5,5,0.08,31.38,0,3.00,982631
4.20,0.0968906,0.0017813,5,5,0.08,31.38,0,3.00,982645
4.40,0.1074922,0.0026875,5,5,0.08,31.38,0,3.00,982660
4.60,0.1229922,0.0046563,5,5,0.08,31.38,0,3.00,982674
4.80,0.1407500,0.0079453,5,5,0.08,31.38,0,3.00,982689
5.00,0.1537266,0.0105000,5,5,0.07,31.38,0,3.00,982703
5.20,0.1588828,0.0113672,5,5,0.07,31.38,0,3.00,982717
5.40,0.1587422,0.0109609,5,5,0.07,31.38,0,3.00,982732
5.60,0.1526875,0.0096563,5,5,0.07,31.38,0,3.00,982746
5.80,0.1439688,0.0084766,5,5,0.07,31.38,0,3.00,982761
6.00,0.1339453,0.0070781,5,5,0.07,31.38,0,3.00,982775
6.20,0.1251016,0.0062813,5,5,0.07,31.38,0,3.00,982790
6.40,0.1189531,0.0058125,5,5,0.06,31.38,0,3.00,982804
6.60,0.1117422,0.0048828,5,5,0.06,31.38,0,3.00,982819
6.80,0.1041719,0.0055234,5,5,0.06,31.38,0,3.00,982833
7.00,0.0947422,0.0059063,5,5,0.06,31.70,0,3.00,982993
7.20,0.0806094,0.0050313,5,5,0.06,31.70,0,3.00,983007
7.40,0.0627734,0.0041484,5,5,0.06,31.70,0,3.00,983022
7.60,0.0464844,0.0038438,5,5,0.06,31.70,0,3.00,983036
7.80,0.0472344,0.0032656,5,5,0.06,31.70,0,3.00,983051
8.00,0.0646797,0.0024531,5,5,0.06,31.70,0,3.00,983065
8.20,0.0843281,0.0018828,5,5,0.06,31.70,0,3.00,983079
8.40,0.0953203,0.0015469,5,5,0.06,31.70,0,3.00,983094
8.60,0.0971953,0.0014063,5,5,0.06,31.70,0,3.00,983108
8.80,0.0935391,0.0014375,5,5,0.06,31.70,0,3.00,983123
9.00,0.0871016,0.0015625,5,5,0.06,31.70,0,3.00,983137
9.20,0.0796250,0.0020547,5,5,0.06,31.70,0,3.00,983152
9.40,0.0715391,0.0026328,5,5,0.06,31.70,0,3.00,983166
9.60,0.0639063,0.0030547,5,5,0.06,31.70,0,3.00,983180
9.80,0.0564844,0.0035156,5,5,0.06,31.70,0,3.00,983195
10.00,0.0504219,0.0039688,5,5,0.06,31.70,0,3.00,983209
10.20,0.0452656,0.0043828,5,5,0.06,31.70,0,3.00,983224
10.40,0.0404375,0.0042891,5,5,0.06,31.70,0,3.00,983238
10.60,0.0368359,0.0037734,5,5,0.06,31.70,0,3.00,983253
10.80,0.0350547,0.0036328,5,5,0.06,31.70,0,3.00,983267
11.00,0.0343359,0.0040078,5,5,0.06,31.70,0,3.00,983281
11.20,0.0341719,0.0046328,5,5,0.06,31.70,0,3.00,983296
11.40,0.0343906,0.0053047,5,5,0.06,31.70,0,3.00,983310
11.60,0.0349297,0.0060078,5,5,0.06,31.70,0,3.00,983325
11.80,0.0349141,0.0066094,5,5,0.06,31.70,0,3.00,983339
12.00,0.0343594,0.0067031,5,5,0.06,31.70,0,3.00,983354
0.00,0.0925234,0.0953125,5,5,0.06,31.35,0,3.00,983913
0.20,0.0096875,0.0924453,5,5,0.06,31.35,0,3.00,983928
0.40,0.0129922,0.0879766,5,5,0.07,31.35,0,3.00,983942
0.60,0.0191328,0.0869688,5,5,0.07,31.35,0,3.00,983957
0.80,0.0293281,0.0928438,5,5,0.07,31.35,0,3.00,983971
1.00,0.0424063,0.1048750,5,5,0.07,31.35,0,3.00,983986
1.20,0.0566172,0.1231016,5,5,0.07,31.35,0,3.00,984000
1.40,0.0695937,0.1303281,5,5,0.07,31.35,0,3.00,984015
1.60,0.0817031,0.1249688,5,5,0.07,31.35,0,3.00,984029
1.80,0.0941406,0.1179844,5,5,0.07,31.35,0,3.00,984043
2.00,0.1033750,0.1140781,5,5,0.07,31.35,0,3.00,984058
2.20,0.1091016,0.1085547,5,5,0.07,31.35,0,3.00,984072
2.40,0.1139766,0.0964297,5,5,0.08,31.35,0,3.00,984087
2.60,0.1178203,0.0858125,5,5,0.08,31.35,0,3.00,984101
2.80,0.1190781,0.0760000,5,5,0.08,31.35,0,3.00,984116
3.00,0.1149922,0.0605391,5,5,0.08,31.35,0,3.00,984130
3.20,0.1071406,0.0430078,5,5,0.08,31.35,0,3.00,984145
3.40,0.0966641,0.0241406,5,5,0.08,31.35,0,3.00,984159
3.60,0.0914922,0.0107656,5,5,0.08,31.35,0,3.00,984173
3.80,0.0885781,0.0047891,5,5,0.08,31.35,0,3.00,984188
4.00,0.0898359,0.0021094,5,5,0.08,31.35,0,3.00,984202
4.20,0.0960625,0.0016797,5,5,0.08,31.35,0,3.00,984217
4.40,0.1070078,0.0025938,5,5,0.08,31.35,0,3.00,984231
4.60,0.1223984,0.0046016,5,5,0.08,31.35,0,3.00,984246
4.80,0.1402109,0.0079141,5,5,0.08,31.35,0,3.00,984260
5.00,0.1523750,0.0103594,5,5,0.07,31.35,0,3.00,984274
5.20,0.1577031,0.0112891,5,5,0.07,31.35,0,3.00,984289
5.40,0.1574844,0.0109453,5,5,0.07,31.35,0,3.00,984303
5.60,0.1513438,0.0095313,5,5,0.07,31.35,0,3.00,984318
5.80,0.1430703,0.0082578,5,5,0.07,31.35,0,3.00,984332
6.00,0.1335234,0.0069531,5,5,0.07,31.35,0,3.00,984347
6.20,0.1249297,0.0061094,5,5,0.07,31.35,0,3.00,984361
6.40,0.1200313,0.0057969,5,5,0.06,31.35,0,3.00,984375
6.60,0.1110938,0.0050078,5,5,0.06,31.35,0,3.00,984390
6.80,0.1031797,0.0055625,5,5,0.06,31.35,0,3.00,984404
7.00,0.0943203,0.0057578,5,5,0.06,32.01,0,3.00,984564
7.20,0.0801406,0.0049844,5,5,0.06,32.01,0,3.00,984579
7.40,0.0617656,0.0041797,5,5,0.06,32.01,0,3.00,984593
7.60,0.0455234,0.0038594,5,5,0.06,32.01,0,3.00,984607
7.80,0.0463281,0.0030391,5,5,0.06,32.01,0,3.00,984622
8.00,0.0639219,0.0022734,5,5,0.06,32.01,0,3.00,984636
8.20,0.0832422,0.0018125,5,5,0.06,32.01,0,3.00,984651
8.40,0.0948203,0.0015469,5,5,0.06,32.01,0,3.00,984665
8.60,0.0963359,0.0013438,5,5,0.06,32.01,0,3.00,984680
8.80,0.0925313,0.0013672,5,5,0.06,32.01,0,3.00,984694
9.00,0.0867656,0.0016641,5,5,0.06,32.01,0,3.00,984709
9.20,0.0798516,0.0022109,5,5,0.06,32.01,0,3.00,984723
9.40,0.0715313,0.0027969,5,5,0.06,32.01,0,3.00,984737
9.60,0.0639844,0.0032813,5,5,0.06,32.01,0,3.00,984752
9.80,0.0563047,0.0036094,5,5,0.06,32.01,0,3.00,984766
10.00,0.0498750,0.0038828,5,5,0.06,32.01,0,3.00,984781
10.20,0.0446250,0.0040859,5,5,0.06,32.01,0,3.00,984795
10.40,0.0398281,0.0039766,5,5,0.06,32.01,0,3.00,984810
10.60,0.0363516,0.0036484,5,5,0.06,32.01,0,3.00,984824
10.80,0.0342344,0.0034922,5,5,0.06,32.01,0,3.00,984838
11.00,0.0334375,0.0038359,5,5,0.06,32.01,0,3.00,984853
11.20,0.0332734,0.0041641,5,5,0.06,32.01,0,3.00,984867
11.40,0.0338984,0.0046016,5,5,0.06,32.01,0,3.00,984882
11.60,0.0347500,0.0054297,5,5,0.06,32.01,0,3.00,984896
11.80,0.0347188,0.0062422,5,5,0.06,32.01,0,3.00,984911
12.00,0.0340938,0.0065703,5,5,0.06,32.01,0,3.00,984925
0.00,0.0918594,0.0947344,5,5,0.06,31.50,0,3.00,985485
0.20,0.0096250,0.0919297,5,5,0.06,31.50,0,3.00,985499
0.40,0.0129297,0.0877188,5,5,0.07,31.50,0,3.00,985514
0.60,0.0190234,0.0868203,5,5,0.07,31.50,0,3.00,985528
0.80,0.0291172,0.0926172,5,5,0.07,31.50,0,3.00,985543
1.00,0.0419766,0.1047813,5,5,0.07,31.50,0,3.00,985557
1.20,0.0558516,0.1212344,5,5,0.07,31.50,0,3.00,985572
1.40,0.0689141,0.1289609,5,5,0.07,31.50,0,3.00,985586
1.60,0.0817031,0.1237188,5,5,0.07,31.50,0,3.00,985600
1.80,0.0937344,0.1158750,5,5,0.07,31.50,0,3.00,985615
2.00,0.1032188,0.1125781,5,5,0.07,31.50,0,3.00,985629
2.20,0.1090313,0.1076719,5,5,0.07,31.50,0,3.00,985644
2.40,0.1145078,0.0962344,5,5,0.08,31.50,0,3.00,985658
2.60,0.1185156,0.0854609,5,5,0.08,31.50,0,3.00,985673
2.80,0.1197344,0.0753203,5,5,0.08,31.50,0,3.00,985687
3.00,0.1150234,0.0602109,5,5,0.08,31.50,0,3.00,985701
3.20,0.1068750,0.0425859,5,5,0.08,31.50,0,3.00,985716
3.40,0.0959688,0.0236328,5,5,0.08,31.50,0,3.00,985730
3.60,0.0903984,0.0106484,5,5,0.08,31.50,0,3.00,985745
3.80,0.0873594,0.0048125,5,5,0.08,31.50,0,3.00,985759
4.00,0.0890625,0.0020469,5,5,0.08,31.50,0,3.00,985774
4.20,0.0955313,0.0016563,5,5,0.08,31.50,0,3.00,985788
4.40,0.1061719,0.0026406,5,5,0.08,31.50,0,3.00,985802
4.60,0.1214063,0.0044922,5,5,0.08,31.50,0,3.00,985817
4.80,0.1393125,0.0077344,5,5,0.08,31.50,0,3.00,985831
5.00,0.1521016,0.0102578,5,5,0.07,31.50,0,3.00,985846
5.20,0.1573594,0.0111172,5,5,0.07,31.50,0,3.00,985860
5.40,0.1574453,0.0108047,5,5,0.07,31.50,0,3.00,985875
5.60,0.1516016,0.0094844,5,5,0.07,31.50,0,3.00,985889
5.80,0.1428125,0.0082422,5,5,0.07,31.50,0,3.00,985903
6.00,0.1329219,0.0068906,5,5,0.07,31.50,0,3.00,985918
6.20,0.1242266,0.0061563,5,5,0.07,31.50,0,3.00,985932
6.40,0.1180156,0.0056641,5,5,0.06,31.50,0,3.00,985947
6.60,0.1110391,0.0048594,5,5,0.06,31.50,0,3.00,985961
6.80,0.1029297,0.0053984,5,5,0.06,31.50,0,3.00,985976
7.00,0.0930313,0.0057734,5,5,0.06,31.56,0,3.00,986135
7.20,0.0791250,0.0048984,5,5,0.06,31.56,0,3.00,986150
7.40,0.0614297,0.0039922,5,5,0.06,31.56,0,3.00,986164
7.60,0.0456016,0.0037188,5,5,0.06,31.56,0,3.00,986179
7.80,0.0464375,0.0030938,5,5,0.06,31.56,0,3.00,986193
8.00,0.0638594,0.0023438,5,5,0.06,31.56,0,3.00,986208
8.20,0.0829766,0.0017266,5,5,0.06,31.56,0,3.00,986222
8.40,0.0936797,0.0014531,5,5,0.06,31.56,0,3.00,986237
8.60,0.0959766,0.0013750,5,5,0.06,31.56,0,3.00,986251
8.80,0.0926875,0.0014531,5,5,0.06,31.56,0,3.00,986265
9.00,0.0866563,0.0016953,5,5,0.06,31.56,0,3.00,986280
9.20,0.0791563,0.0022109,5,5,0.06,31.56,0,3.00,986294
9.40,0.0708125,0.0027344,5,5,0.06,31.56,0,3.00,986309
9.60,0.0630703,0.0030781,5,5,0.06,31.56,0,3.00,986323
9.80,0.0558828,0.0035078,5,5,0.06,31.56,0,3.00,986338
10.00,0.0502344,0.0041016,5,5,0.06,31.56,0,3.00,986352
10.20,0.0448125,0.0043594,5,5,0.06,31.56,0,3.00,986366
10.40,0.0398203,0.0042266,5,5,0.06,31.56,0,3.00,986381
10.60,0.0359766,0.0036641,5,5,0.06,31.56,0,3.00,986395
10.80,0.0338125,0.0033906,5,5,0.06,31.56,0,3.00,986410
11.00,0.0330156,0.0036328,5,5,0.05,31.56,0,3.00,986424
11.20,0.0329766,0.0041172,5,5,0.06,31.56,0,3.00,986439
11.40,0.0334766,0.0047656,5,5,0.06,31.56,0,3.00,986453
11.60,0.0341875,0.0054609,5,5,0.06,31.56,0,3.00,986468
11.80,0.0344297,0.0062969,5,5,0.06,31.56,0,3.00,986482
12.00,0.0338906,0.0064453,5,5,0.05,31.56,0,3.00,986496
0.00,0.0912422,0.0946172,5,5,0.06,32.18,0,3.00,987056
0.20,0.0095547,0.0915078,5,5,0.06,32.18,0,3.00,987071
0.40,0.0128516,0.0869375,5,5,0.07,32.18,0,3.00,987085
0.60,0.0189297,0.0864219,5,5,0.07,32.18,0,3.00,987100
0.80,0.0289063,0.0926172,5,5,0.07,32.18,0,3.00,987114
1.00,0.0417188,0.1047813,5,5,0.07,32.18,0,3.00,987128
1.20,0.0557422,0.1212500,5,5,0.07,32.18,0,3.00,987143
1.40,0.0687031,0.1284063,5,5,0.07,32.18,0,3.00,987157
1.60,0.0809922,0.1229766,5,5,0.07,32.18,0,3.00,987172
1.80,0.0936797,0.1152422,5,5,0.07,32.18,0,3.00,987186
2.00,0.1032344,0.1113438,5,5,0.07,32.18,0,3.00,987201
2.20,0.1088516,0.1067266,5,5,0.07,32.18,0,3.00,987215
2.40,0.1140859,0.0963828,5,5,0.07,32.18,0,3.00,987230
2.60,0.1179375,0.0850703,5,5,0.08,32.18,0,3.00,987244
2.80,0.1185625,0.0755781,5,5,0.08,32.18,0,3.00,987258
3.00,0.1143750,0.0601328,5,5,0.08,32.18,0,3.00,987273
3.20,0.1060234,0.0425078,5,5,0.08,32.18,0,3.00,987287
3.40,0.0962188,0.0233359,5,5,0.08,32.18,0,3.00,987302
3.60,0.0901250,0.0105000,5,5,0.08,32.18,0,3.00,987316
3.80,0.0874297,0.0047266,5,5,0.08,32.18,0,3.00,987331
4.00,0.0890078,0.0020313,5,5,0.08,32.18,0,3.00,987345
4.20,0.0950234,0.0016406,5,5,0.08,32.18,0,3.00,987359
4.40,0.1056563,0.0025703,5,5,0.08,32.18,0,3.00,987374
4.60,0.1208828,0.0044766,5,5,0.08,32.18,0,3.00,987388
4.80,0.1389063,0.0076797,5,5,0.07,32.18,0,3.00,987403
5.00,0.1515781,0.0101953,5,5,0.07,32.18,0,3.00,987417
5.20,0.1569766,0.0110313,5,5,0.07,32.18,0,3.00,987432
5.40,0.1569844,0.0106875,5,5,0.07,32.18,0,3.00,987446
5.60,0.1512969,0.0094609,5,5,0.07,32.18,0,3.00,987461
5.80,0.1422734,0.0082188,5,5,0.07,32.18,0,3.00,987475
6.00,0.1325156,0.0067891,5,5,0.07,32.18,0,3.00,987489
6.20,0.1238438,0.0061250,5,5,0.07,32.18,0,3.00,987504
6.40,0.1179453,0.0056328,5,5,0.06,32.18,0,3.00,987518
6.60,0.1105625,0.0047891,5,5,0.06,32.18,0,3.00,987533
6.80,0.1026094,0.0053906,5,5,0.06,32.18,0,3.00,987547
7.00,0.0926719,0.0057344,5,5,0.06,32.59,0,3.00,987707
7.20,0.0788984,0.0048281,5,5,0.06,32.59,0,3.00,987721
7.40,0.0611328,0.0039609,5,5,0.06,32.59,0,3.00,987736
7.60,0.0454453,0.0036875,5,5,0.06,32.59,0,3.00,987750
7.80,0.0463281,0.0030938,5,5,0.06,32.59,0,3.00,987765
8.00,0.0635703,0.0023203,5,5,0.06,32.59,0,3.00,987779
8.20,0.0826484,0.0017266,5,5,0.06,32.59,0,3.00,987794
8.40,0.0933672,0.0014375,5,5,0.06,32.59,0,3.00,987808
8.60,0.0954609,0.0013672,5,5,0.06,32.59,0,3.00,987823
8.80,0.0923281,0.0014297,5,5,0.06,32.59,0,3.00,987837
9.00,0.0861563,0.0016797,5,5,0.06,32.59,0,3.00,987851
9.20,0.0785703,0.0022109,5,5,0.06,32.59,0,3.00,987866
9.40,0.0703672,0.0027344,5,5,0.06,32.59,0,3.00,987880
9.60,0.0625859,0.0030469,5,5,0.06,32.59,0,3.00,987895
9.80,0.0556719,0.0035156,5,5,0.06,32.59,0,3.00,987909
10.00,0.0499063,0.0040547,5,5,0.06,32.59,0,3.00,987924
10.20,0.0446016,0.0043672,5,5,0.06,32.59,0,3.00,987938
10.40,0.0395938,0.0041797,5,5,0.06,32.59,0,3.00,987952
10.60,0.0357813,0.0036484,5,5,0.06,32.59,0,3.00,987967
10.80,0.0336328,0.0034063,5,5,0.06,32.59,0,3.00,987981
11.00,0.0328203,0.0035938,5,5,0.06,32.59,0,3.00,987996
11.20,0.0328281,0.0040781,5,5,0.06,32.59,0,3.00,988010
11.40,0.0332891,0.0047266,5,5,0.06,32.59,0,3.00,988025
11.60,0.0339297,0.0054609,5,5,0.06,32.59,0,3.00,988039
11.80,0.0342188,0.0062031,5,5,0.06,32.59,0,3.00,988054
12.00,0.0336563,0.0062969,5,5,0.06,32.59,0,3.00,988068
0.00,0.0908906,0.0943906,5,5,0.06,31.79,0,3.00,988628
0.20,0.0095078,0.0912031,5,5,0.06,31.79,0,3.00,988642
0.40,0.0128047,0.0865000,5,5,0.07,31.79,0,3.00,988657
0.60,0.0188359,0.0861094,5,5,0.07,31.79,0,3.00,988671
0.80,0.0287422,0.0922266,5,5,0.07,31.79,0,3.00,988686
1.00,0.0415547,0.1040391,5,5,0.07,31.79,0,3.00,988700
