! CEL
! CE3520K3
! N-channel HJ-FET
! Vds = 0 V Vgs = -2.5 V
# Hz S  MA   R 50
!      f          S11               S21               S12               S22
!    Hz      MAG      ANG      MAG      ANG      MAG      ANG      MAG      ANG
7200000000 0.98877835 -78.329788 0.1306193 11.134201 0.13044807 11.265562 0.9724291 -77.691071
7300000000 0.98909998 -79.458435 0.13201132 10.070856 0.13181975 10.151624 0.97187459 -78.777786
7400000000 0.98820579 -80.586906 0.13338317 8.916132 0.13336897 8.9949827 0.97127438 -79.842499
7500000000 0.9878118 -81.717781 0.13453849 7.7544394 0.13449983 7.9007573 0.97092575 -80.923721
7600000000 0.9879607 -82.846634 0.13578171 6.6940017 0.13589269 6.6008735 0.96970743 -82.041565
7700000000 0.98684901 -83.958435 0.13695076 5.4688778 0.13693793 5.4145098 0.9697727 -83.138
7800000000 0.98640913 -85.073097 0.13817769 4.2570953 0.13851351 4.3291512 0.96943545 -84.171799
7900000000 0.98598963 -86.238914 0.13926284 3.1042895 0.13916406 3.3479192 0.9687022 -85.260719
8000000000 0.98578823 -87.450905 0.14008422 2.1051707 0.13978349 2.1062856 0.9684298 -86.306969
8100000000 0.9853074 -88.475868 0.14095791 0.89344966 0.14109552 0.96675044 0.96814632 -87.398514
8200000000 0.98477411 -89.616768 0.14217943 -0.084806032 0.14201139 -0.034179244 0.96820867 -88.465157
8300000000 0.98522842 -90.800728 0.1431396 -1.22665 0.1430825 -1.1205242 0.9675523 -89.544922
8400000000 0.98379737 -91.939125 0.14415815 -2.2529063 0.14384343 -2.1597741 0.96775764 -90.6073
8500000000 0.98393899 -93.014847 0.14508256 -3.280437 0.14505687 -3.2882664 0.96723258 -91.728882
8600000000 0.9824571 -94.178444 0.14599988 -4.3329659 0.14576662 -4.3698468 0.96812952 -92.829468
8700000000 0.9833529 -95.345665 0.14730263 -5.4168696 0.14724348 -5.3154912 0.96770239 -93.962502
8800000000 0.98264706 -96.400085 0.1481896 -6.4992061 0.1481441 -6.4613543 0.96812218 -95.037971
8900000000 0.98228735 -97.575333 0.14918014 -7.6430645 0.14925097 -7.6301246 0.96782553 -96.164474
9000000000 0.98209256 -98.791389 0.15008104 -8.6791468 0.15038507 -8.6226072 0.96783847 -97.234192
9100000000 0.98301554 -99.818459 0.15139581 -9.8456726 0.15146153 -9.6013193 0.96698678 -98.398026
9200000000 0.98286968 -100.97433 0.1524929 -10.900084 0.15249674 -10.817471 0.96664441 -99.479446
9300000000 0.98347998 -102.2155 0.15352288 -12.047957 0.15364791 -11.885938 0.96650946 -100.59875
9400000000 0.98463917 -103.39057 0.15428971 -13.159391 0.15465723 -13.073367 0.96468717 -101.72108
9500000000 0.98522866 -104.59193 0.15534599 -14.228415 0.15543455 -14.043255 0.96502101 -102.77474
9600000000 0.98307312 -105.89133 0.15677264 -15.430852 0.1566368 -15.286874 0.96646792 -103.85104
9700000000 0.98295605 -107.09045 0.157134 -16.601377 0.15730537 -16.481611 0.96578342 -105.0213
9800000000 0.98160356 -108.19373 0.15829432 -17.698051 0.15823568 -17.612295 0.96637386 -106.17432
9900000000 0.9809953 -109.43415 0.15909937 -18.847979 0.15893649 -18.788687 0.96498227 -107.2947
10000000000 0.98057145 -110.64077 0.16002226 -20.083836 0.1594041 -19.970961 0.96485966 -108.45177
10100000000 0.98188192 -111.76814 0.16063327 -21.190575 0.16053647 -21.044945 0.96246618 -109.57195
10200000000 0.98180634 -112.95223 0.16114843 -22.405409 0.16119294 -22.183666 0.96242136 -110.69714
10300000000 0.98192209 -114.19727 0.16205022 -23.433491 0.16215201 -23.352442 0.96180964 -111.85428
10400000000 0.98228908 -115.47539 0.16279189 -24.604568 0.16292721 -24.475174 0.96146059 -112.86774
10500000000 0.98065054 -116.70531 0.16338095 -25.856043 0.1637146 -25.662086 0.96165502 -114.03224
10600000000 0.98015332 -117.9442 0.16419995 -26.951151 0.16395979 -26.880495 0.96106821 -115.1015
10700000000 0.97936189 -119.17255 0.16485608 -28.148888 0.16496977 -28.023453 0.96100718 -116.22142
10800000000 0.97903401 -120.32465 0.16521244 -29.285725 0.16518052 -29.251129 0.96057069 -117.35508
10900000000 0.97837788 -121.58254 0.16604179 -30.541031 0.16602498 -30.423285 0.9607392 -118.46915
11000000000 0.97768849 -122.76785 0.16656345 -31.648617 0.16676614 -31.518089 0.96058095 -119.59344
11100000000 0.97728646 -124.03341 0.16694261 -32.836441 0.1671415 -32.790688 0.96005106 -120.73362
11200000000 0.97675341 -125.26999 0.16750151 -33.996548 0.16732271 -33.980221 0.96078598 -121.87011
11300000000 0.97676408 -126.4638 0.16823491 -35.130718 0.16830024 -35.038921 0.96034712 -123.03027
11400000000 0.97602123 -127.68791 0.16873387 -36.3536 0.16827457 -36.288559 0.9599815 -124.16283
11500000000 0.97615939 -128.97845 0.16910551 -37.637157 0.1689297 -37.408886 0.95958745 -125.25899
11600000000 0.97469008 -130.14851 0.16933376 -38.684872 0.16922939 -38.687847 0.95955956 -126.45157
11700000000 0.9746291 -131.43713 0.16959415 -39.948418 0.16959146 -39.816528 0.95944023 -127.59376
11800000000 0.97398508 -132.71431 0.17006069 -41.110699 0.17016098 -41.074234 0.95972699 -128.73706
11900000000 0.97336596 -133.96751 0.17054567 -42.243088 0.1701147 -42.148254 0.95914966 -129.85742
12000000000 0.97304463 -135.18695 0.17024134 -43.445858 0.17037326 -43.265663 0.959207 -131.02582
12100000000 0.97247893 -136.46388 0.17101948 -44.637905 0.17092535 -44.593384 0.95945019 -132.15269
12200000000 0.97278124 -137.7227 0.1714758 -45.814659 0.17110001 -45.743797 0.95905459 -133.34871
12300000000 0.97233111 -138.94772 0.17128986 -47.071701 0.17154719 -47.007763 0.9588834 -134.5549
12400000000 0.97160029 -140.20648 0.17151317 -48.363407 0.17139773 -48.138554 0.95886201 -135.7025
12500000000 0.97181815 -141.52419 0.17192638 -49.594658 0.17162551 -49.454002 0.9582476 -136.94643
12600000000 0.97126269 -142.79671 0.1717356 -50.78466 0.17182234 -50.69442 0.95811909 -138.11775
12700000000 0.97125787 -144.09349 0.17197347 -51.986301 0.1723053 -51.850365 0.95760918 -139.25108
12800000000 0.97079003 -145.37733 0.17208156 -53.245892 0.17213944 -53.098419 0.95782703 -140.45654
12900000000 0.97050267 -146.64732 0.17203432 -54.400829 0.17209645 -54.38258 0.95767713 -141.65263
13000000000 0.96993494 -147.91614 0.17221163 -55.582928 0.1720674 -55.543575 0.95725441 -142.8324
13100000000 0.96976751 -149.2468 0.17204684 -56.917721 0.17213809 -56.782196 0.95717996 -144.02126
13200000000 0.96958876 -150.5399 0.17215057 -58.023815 0.17210749 -57.993492 0.95666832 -145.24628
13300000000 0.96902889 -151.82925 0.17156675 -59.331055 0.17193907 -59.074841 0.956622 -146.46468
13400000000 0.96884835 -153.12706 0.17180154 -60.485512 0.17182702 -60.387207 0.95539069 -147.66003
13500000000 0.96807837 -154.41017 0.17188795 -61.600712 0.17170264 -61.506577 0.95540172 -148.78545
13600000000 0.96815968 -155.73213 0.17141528 -62.802879 0.17182373 -62.744255 0.95410585 -150.02882
13700000000 0.96715719 -157.05301 0.17146356 -64.056503 0.17141466 -63.936398 0.95397657 -151.20894
13800000000 0.96735501 -158.35471 0.17132333 -65.090233 0.17159262 -64.964409 0.95278722 -152.41339
13900000000 0.96714389 -159.70976 0.17153195 -66.357887 0.17146885 -66.145958 0.95192009 -153.54681
14000000000 0.96651727 -161.02594 0.171753 -67.458725 0.17148049 -67.32914 0.95159006 -154.68477
14100000000 0.96685535 -162.29802 0.17206146 -68.790382 0.17183428 -68.636185 0.95265335 -155.78986
14200000000 0.96611547 -163.64441 0.17224628 -70.115807 0.17232469 -69.975159 0.95278347 -156.92352
14300000000 0.96629477 -165.00917 0.17242788 -71.449203 0.17198074 -71.390633 0.95394033 -158.13171
14400000000 0.96596158 -166.36259 0.17204942 -72.892616 0.17198169 -72.658424 0.95516652 -159.33788
14500000000 0.96598876 -167.67691 0.17176484 -74.150391 0.17179997 -73.985168 0.95495278 -160.55663
14600000000 0.96608895 -169.03731 0.17152794 -75.447594 0.17155242 -75.499855 0.95570469 -161.7718
14700000000 0.96651536 -170.38672 0.1708675 -76.943954 0.17104605 -76.7052 0.95689809 -163.04514
