
0.00,3.0976253,0.6510000
0.01,3.1160002,0.6491250
0.02,3.1161251,0.6475000
0.03,3.1161251,0.6458750
0.04,3.1161251,0.6443750
0.05,3.1160002,0.6427500
0.06,3.1158752,0.6413750
0.07,3.1158752,0.6398751
0.08,3.1158752,0.6375000
0.09,3.1157501,0.6363750
0.10,3.1156251,0.6356250
0.11,3.1156251,0.6348751
0.12,3.1155002,0.6341251
0.13,3.1153750,0.6336250
0.14,3.1153750,0.6332501
0.15,3.1152501,0.6330000
0.16,3.1152501,0.6326250
0.17,3.1151252,0.6325001
0.18,3.1150002,0.6322500
0.19,3.1150002,0.6321250
0.20,3.1148751,0.6320000
0.21,3.1147501,0.6320000
0.22,3.1147501,0.6320000
0.23,3.1146252,0.6323750
0.24,3.1145000,0.6332501
0.25,3.1145000,0.6338750
0.26,3.1143751,0.6345000
0.27,3.1143751,0.6353750
0.28,3.1142502,0.6365000
0.29,3.1141253,0.6377500
0.30,3.1141253,0.6391250
0.31,3.1141253,0.6406251
0.32,3.1140001,0.6441250
0.33,3.1138752,0.6460000
0.34,3.1137502,0.6480000
0.35,3.1137502,0.6500000
0.36,3.1137502,0.6520000
0.37,3.1136250,0.6541250
0.38,3.1136250,0.6562501
0.39,3.1135001,0.6585000
0.40,3.1135001,0.6632500
0.41,3.1133752,0.6658750
0.42,3.1133752,0.6686251
0.43,3.1132503,0.6715000
0.44,3.1132503,0.6745000
0.45,3.1131251,0.6776251
0.46,3.1131251,0.6808750
0.47,3.1131251,0.6881250
0.48,3.1128752,0.6918750
0.49,3.1130002,0.6958750
0.50,3.1128752,0.6998751
0.51,3.1128752,0.7038750
0.52,3.1128752,0.7081251
0.53,3.1127501,0.7126250
0.54,3.1127501,0.7170000
0.55,3.1127501,0.7262501
0.56,3.1127501,0.7313750
0.57,3.1127501,0.7368751
0.58,3.1127501,0.7420000
0.59,3.1127501,0.7472500
0.60,3.1126251,0.7525001
0.61,3.1126251,0.7578750
0.62,3.1126251,0.7630000
0.63,3.1127501,0.7741250
0.64,3.1127501,0.7797500
0.65,3.1127501,0.7857500
0.66,3.1127501,0.7913750
0.67,3.1127501,0.7977501
0.68,3.1127501,0.8042501
0.69,3.1127501,0.8108751
0.70,3.1128752,0.8175001
0.71,3.1130002,0.8308750
0.72,3.1130002,0.8375000
0.73,3.1130002,0.8446251
0.74,3.1130002,0.8515000
0.75,3.1131251,0.8586251
0.76,3.1130002,0.8655000
0.77,3.1130002,0.8725001
0.78,3.1130002,0.8797500
0.79,3.1130002,0.8948750
0.80,3.1130002,0.9028751
0.81,3.1130002,0.9106250
0.82,3.1127501,0.9185001
0.83,3.1126251,0.9265000
0.84,3.1125002,0.9343750
0.85,3.1122501,0.9420000
0.86,3.1117501,0.9586250
0.87,3.1113751,0.9666250
0.88,3.1108751,0.9747500
0.89,3.1105001,0.9826251
0.90,3.1098752,0.9905000
0.91,3.1092501,0.9986250
0.92,3.1083751,1.0067501
0.93,3.1076252,1.0142500
0.94,3.1060002,1.0312500
0.95,3.1048751,1.0395000
0.96,3.1037502,1.0480001
0.97,3.1025002,1.0565001
0.98,3.1011252,1.0643750
0.99,3.0995002,1.0728750
1.00,3.0978751,1.0805000
1.01,3.0961251,1.0887500
1.02,3.0927501,1.1046251
1.03,3.0905001,1.1123750
1.04,3.0882502,1.1205001
1.05,3.0858750,1.1281251
1.06,3.0832500,1.1360000
1.07,3.0806251,1.1435001
1.08,3.0776250,1.1517501
1.09,3.0746253,1.1595000
1.10,3.0688751,1.1737500
1.11,3.0653751,1.1807500
1.12,3.0618751,1.1878750
1.13,3.0582502,1.1946250
1.14,3.0542502,1.2018751
1.15,3.0502501,1.2091250
1.16,3.0458751,1.2161250
1.17,3.0417502,1.2228750
1.18,3.0332501,1.2366251
1.19,3.0281250,1.2431251
1.20,3.0231252,1.2500000
1.21,3.0180001,1.2565000
1.22,3.0131252,1.2627500
1.23,3.0081251,1.2688750
1.24,3.0030003,1.2746251
1.25,2.9937501,1.2860000
1.26,2.9881251,1.2911251
1.27,2.9828751,1.2963750
1.28,2.9771252,1.3015001
1.29,2.9717503,1.3061250
1.30,2.9662502,1.3107500
1.31,2.9606252,1.3151251
1.32,2.9550002,1.3197501
1.33,2.9447501,1.3283751
1.34,2.9387500,1.3326250
1.35,2.9328752,1.3366251
1.36,2.9273751,1.3403751
1.37,2.9221251,1.3436251
1.38,2.9166250,1.3468751
1.39,2.9115002,1.3500000
1.40,2.9058752,1.3530000
1.41,2.8958752,1.3588750
1.42,2.8898752,1.3616251
1.43,2.8843751,1.3642501
1.44,2.8792500,1.3666251
1.45,2.8740001,1.3688750
1.46,2.8690002,1.3711251
1.47,2.8641253,1.3733751
1.48,2.8587501,1.3756250
1.49,2.8492501,1.3803750
1.50,2.8438752,1.3826251
1.51,2.8386252,1.3847500
1.52,2.8332500,1.3868750
1.53,2.8277502,1.3886250
1.54,2.8223751,1.3903750
1.55,2.8166251,1.3921250
1.56,2.8115001,1.3935001
1.57,2.8018751,1.3960000
1.58,2.7963750,1.3966250
1.59,2.7917502,1.3970001
1.60,2.7872500,1.3976251
1.61,2.7828751,1.3986250
1.62,2.7780001,1.3997501
1.63,2.7733750,1.4010000
1.64,2.7645001,1.4033750
1.65,2.7592502,1.4043751
1.66,2.7543752,1.4050001
1.67,2.7498751,1.4052501
1.68,2.7452502,1.4051250
1.69,2.7410002,1.4046251
1.70,2.7368751,1.4041251
1.71,2.7326252,1.4037501
1.72,2.7260001,1.4035001
1.73,2.7223752,1.4032501
1.74,2.7188752,1.4028751
1.75,2.7156250,1.4026251
1.76,2.7122502,1.4022501
1.77,2.7087500,1.4018750
1.78,2.7056251,1.4012501
1.79,2.7022502,1.4003750
1.80,2.6966252,1.3990000
1.81,2.6933751,1.3982501
1.82,2.6902502,1.3973751
1.83,2.6870000,1.3963751
1.84,2.6843750,1.3953750
1.85,2.6816251,1.3940001
1.86,2.6792502,1.3926251
1.87,2.6771252,1.3912500
1.88,2.6733751,1.3885001
1.89,2.6711252,1.3870001
1.90,2.6695001,1.3852501
1.91,2.6678751,1.3836250
1.92,2.6665001,1.3820001
1.93,2.6652501,1.3802501
1.94,2.6640000,1.3786250
1.95,2.6630001,1.3771250
1.96,2.6616251,1.3738750
1.97,2.6608751,1.3720001
1.98,2.6603751,1.3700001
1.99,2.6598752,1.3678751
2.00,2.6595001,1.3658750
2.01,2.6592500,1.3640001
2.02,2.6590002,1.3620001
2.03,2.6591251,1.3577501
2.04,2.6591251,1.3555001
2.05,2.6591251,1.3528751
2.06,2.6593752,1.3501251
2.07,2.6601250,1.3472501
2.08,2.6610000,1.3440001
2.09,2.6620002,1.3412501
2.10,2.6627502,1.3386251
2.11,2.6645002,1.3337500
2.12,2.6651251,1.3311250
2.13,2.6660001,1.3283751
2.14,2.6667502,1.3255000
2.15,2.6675000,1.3226250
2.16,2.6682501,1.3193750
2.17,2.6688752,1.3161250
2.18,2.6698751,1.3127501
2.19,2.6721251,1.3058751
2.20,2.6732502,1.3021251
2.21,2.6745002,1.2981250
2.22,2.6756251,1.2940000
2.23,2.6768751,1.2898750
2.24,2.6780002,1.2855000
2.25,2.6790001,1.2812501
2.26,2.6801252,1.2771251
2.27,2.6820002,1.2686250
2.28,2.6831250,1.2642500
2.29,2.6841252,1.2596251
2.30,2.6851251,1.2548751
2.31,2.6860001,1.2500000
2.32,2.6870000,1.2452501
2.33,2.6880002,1.2403750
2.34,2.6887500,1.2352501
2.35,2.6907501,1.2252500
