
0.00,0.5743750,0.0612500
0.01,0.5988750,0.0607500
0.02,0.5975000,0.0603750
0.03,0.5965000,0.0600000
0.04,0.5957500,0.0596250
0.05,0.5948750,0.0592500
0.06,0.5938751,0.0590000
0.07,0.5932500,0.0586250
0.08,0.5925000,0.0581250
0.09,0.5916250,0.0577500
0.10,0.5908750,0.0576250
0.11,0.5905001,0.0573750
0.12,0.5898750,0.0571250
0.13,0.5893750,0.0568750
0.14,0.5887500,0.0567500
0.15,0.5880000,0.0565000
0.16,0.5868750,0.0561250
0.17,0.5861250,0.0560000
0.18,0.5852500,0.0557500
0.19,0.5846250,0.0555000
0.20,0.5841250,0.0553750
0.21,0.5831251,0.0551250
0.22,0.5823750,0.0548750
0.23,0.5816250,0.0548750
0.24,0.5805000,0.0546250
0.25,0.5797500,0.0545000
0.26,0.5788750,0.0543750
0.27,0.5783750,0.0542500
0.28,0.5775000,0.0541250
0.29,0.5768750,0.0541250
0.30,0.5761250,0.0541250
0.31,0.5753750,0.0540000
0.32,0.5741251,0.0540000
0.33,0.5733750,0.0540000
0.34,0.5723750,0.0540000
0.35,0.5717500,0.0540000
0.36,0.5708750,0.0540000
0.37,0.5698750,0.0538750
0.38,0.5692500,0.0540000
0.39,0.5682500,0.0540000
0.40,0.5667500,0.0540000
0.41,0.5657500,0.0540000
0.42,0.5650000,0.0541250
0.43,0.5641250,0.0541250
0.44,0.5632500,0.0542500
0.45,0.5625000,0.0542500
0.46,0.5617501,0.0543750
0.47,0.5601251,0.0547500
0.48,0.5590000,0.0548750
0.49,0.5577500,0.0550000
0.50,0.5568751,0.0551250
0.51,0.5560001,0.0552500
0.52,0.5550000,0.0555000
0.53,0.5541250,0.0556250
0.54,0.5532500,0.0558750
0.55,0.5513750,0.0563750
0.56,0.5503750,0.0566250
0.57,0.5492500,0.0568750
0.58,0.5482500,0.0571250
0.59,0.5472500,0.0573750
0.60,0.5461251,0.0577500
0.61,0.5452500,0.0580000
0.62,0.5443750,0.0582500
0.63,0.5426250,0.0590000
0.64,0.5412501,0.0593750
0.65,0.5402500,0.0597500
0.66,0.5392500,0.0601250
0.67,0.5382500,0.0605000
0.68,0.5371251,0.0610000
0.69,0.5361250,0.0613750
0.70,0.5350000,0.0618750
0.71,0.5331250,0.0628750
0.72,0.5321250,0.0633750
0.73,0.5311250,0.0638750
0.74,0.5300000,0.0643750
0.75,0.5288751,0.0650000
0.76,0.5278750,0.0655000
0.77,0.5267500,0.0660000
0.78,0.5258750,0.0666250
0.79,0.5240000,0.0678750
0.80,0.5227500,0.0685000
0.81,0.5217500,0.0691250
0.82,0.5208750,0.0698750
0.83,0.5198750,0.0705000
0.84,0.5187500,0.0711250
0.85,0.5177500,0.0718750
0.86,0.5157501,0.0733750
0.87,0.5147500,0.0741250
0.88,0.5138750,0.0748750
0.89,0.5128750,0.0756250
0.90,0.5116251,0.0763750
0.91,0.5105000,0.0771250
0.92,0.5093750,0.0778750
0.93,0.5083750,0.0786250
0.94,0.5061250,0.0803750
0.95,0.5051250,0.0811250
0.96,0.5040000,0.0820000
0.97,0.5030000,0.0828750
0.98,0.5020000,0.0836250
0.99,0.5008750,0.0845000
1.00,0.4996250,0.0853750
1.01,0.4985000,0.0861250
1.02,0.4966250,0.0878750
1.03,0.4955000,0.0887500
1.04,0.4942500,0.0896250
1.05,0.4931250,0.0905000
1.06,0.4920000,0.0913750
1.07,0.4910000,0.0921250
1.08,0.4896250,0.0930000
1.09,0.4885000,0.0938750
1.10,0.4863750,0.0955000
1.11,0.4850000,0.0962500
1.12,0.4840000,0.0968750
1.13,0.4828750,0.0976250
1.14,0.4815000,0.0985000
1.15,0.4805000,0.0993750
1.16,0.4793750,0.1001250
1.17,0.4781250,0.1008750
1.18,0.4757500,0.1025000
1.19,0.4743750,0.1032500
1.20,0.4732500,0.1040000
1.21,0.4717500,0.1046250
1.22,0.4706250,0.1053750
1.23,0.4693750,0.1060000
1.24,0.4682500,0.1066250
1.25,0.4657500,0.1078750
1.26,0.4645000,0.1083750
1.27,0.4633750,0.1090000
1.28,0.4620000,0.1095000
1.29,0.4608750,0.1101250
1.30,0.4597500,0.1105000
1.31,0.4585000,0.1110000
1.32,0.4573750,0.1115000
1.33,0.4550000,0.1123750
1.34,0.4540000,0.1128750
1.35,0.4526250,0.1131250
1.36,0.4516250,0.1135000
1.37,0.4503750,0.1138750
1.38,0.4492500,0.1141250
1.39,0.4482500,0.1145000
1.40,0.4470000,0.1147500
1.41,0.4450000,0.1151250
1.42,0.4438750,0.1153750
1.43,0.4426250,0.1155000
1.44,0.4415000,0.1157500
1.45,0.4402500,0.1158750
1.46,0.4392500,0.1161250
1.47,0.4382500,0.1162500
1.48,0.4371250,0.1165000
1.49,0.4352500,0.1168750
1.50,0.4342500,0.1170000
1.51,0.4332500,0.1172500
1.52,0.4321250,0.1173750
